Log file open, 01/13/23 15:36:52
[2023.01.13-22.38.37:775][ 89]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-22.38.37:775][ 89]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-22.38.37:777][ 89]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.01.13-22.38.37:777][ 89]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.01.13-22.38.37:780][ 89]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.01.13-22.38.37:781][ 89]LogInit: FAudioDevice initialized.
[2023.01.13-22.38.37:781][ 89]LogAudio: Display: Audio Device (ID: 3) registered with world 'sidescroller'.
[2023.01.13-22.38.37:781][ 89]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.01.13-22.38.37:787][ 89]LogLoad: Game class is 'GameModeBase'
[2023.01.13-22.38.37:790][ 89]LogWorld: Bringing World /Game/Maps/UEDPIE_0_sidescroller.sidescroller up for play (max tick rate 0) at 2023.01.13-15.38.37
[2023.01.13-22.38.37:791][ 89]LogWorld: Bringing up level for play took: 0.003533
[2023.01.13-22.38.37:796][ 89]LogOnline: OSS: Created online subsystem instance for: :Context_3
[2023.01.13-22.38.37:908][ 89]PIE: Server logged in
[2023.01.13-22.38.37:909][ 89]PIE: Play in editor total start time 0.243 seconds.
[2023.01.13-22.38.40:537][229]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-22.38.40:537][229]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_sidescroller
[2023.01.13-22.38.40:537][229]LogWorld: UWorld::CleanupWorld for sidescroller, bSessionEnded=true, bCleanupResources=true
[2023.01.13-22.38.40:537][229]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-22.38.40:546][229]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-22.38.40:550][229]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-22.38.40:575][229]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.13-22.38.40:575][229]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.13-22.38.40:577][229]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.13-22.38.40:585][229]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-22.38.40:588][229]LogUObjectHash: Compacting FUObjectHashTables data took   1.34ms
[2023.01.13-22.38.40:695][230]LogPlayLevel: Display: Destroying online subsystem :Context_3
[2023.01.13-22.39.01:902][804]LogDerivedDataCache: C:/Users/Brandon-PC/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:04.895 and deleted 0 files with total size 0 MiB. Scanned 2986 files in 2966 folders with total size 121 MiB.
[2023.01.13-22.39.03:892][857]LogSlate: Window 'Project Settings' being destroyed
[2023.01.13-22.39.03:908][857]LogSlate: Window 'Project Settings' being destroyed
[2023.01.13-22.39.05:000][893]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.13-22.39.05:018][893]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.13-22.39.05:018][893]PIE: New page: PIE session: sidescroller (Jan 13, 2023, 8:39:05 AM)
[2023.01.13-22.39.05:018][893]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_sidescroller
[2023.01.13-22.39.05:021][893]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002680s)
[2023.01.13-22.39.05:021][893]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/sidescroller.sidescroller to /Game/Maps/UEDPIE_0_sidescroller.sidescroller (0.002738s)
[2023.01.13-22.39.05:021][893]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-22.39.05:022][893]LogAIModule: Creating AISystem for world sidescroller
[2023.01.13-22.39.05:023][893]LogPlayLevel: PIE: World Init took: (0.001802s)
[2023.01.13-22.39.05:051][893]LogUObjectHash: Compacting FUObjectHashTables data took   1.71ms
[2023.01.13-22.39.05:053][893]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.01.13-22.39.05:053][893]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.13-22.39.05:053][893]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.13-22.39.05:053][893]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.13-22.39.05:053][893]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.13-22.39.05:053][893]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-22.39.05:053][893]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-22.39.05:053][893]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-22.39.05:053][893]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-22.39.05:054][893]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-22.39.05:055][893]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-22.39.05:055][893]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-22.39.05:060][893]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-22.39.05:105][893]LogAudioMixer: Display: Using Audio Hardware Device Headphones (PLT BB PRO 2 Stereo)
[2023.01.13-22.39.05:108][893]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-22.39.05:108][893]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-22.39.05:108][893]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-22.39.05:110][893]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.13-22.39.05:111][893]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.13-22.39.05:114][893]LogInit: FAudioDevice initialized.
[2023.01.13-22.39.05:114][893]LogAudio: Display: Audio Device (ID: 4) registered with world 'sidescroller'.
[2023.01.13-22.39.05:114][893]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.13-22.39.05:114][893]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.13-22.39.05:120][893]LogLoad: Game class is 'StartBlueprint_C'
[2023.01.13-22.39.05:124][893]LogWorld: Bringing World /Game/Maps/UEDPIE_0_sidescroller.sidescroller up for play (max tick rate 0) at 2023.01.13-15.39.05
[2023.01.13-22.39.05:124][893]LogWorld: Bringing up level for play took: 0.003629
[2023.01.13-22.39.05:129][893]LogOnline: OSS: Created online subsystem instance for: :Context_4
[2023.01.13-22.39.05:131][893]PIE: Server logged in
[2023.01.13-22.39.05:133][893]PIE: Play in editor total start time 0.115 seconds.
[2023.01.13-22.39.09:554][106]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-22.39.09:554][106]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_sidescroller
[2023.01.13-22.39.09:554][106]LogWorld: UWorld::CleanupWorld for sidescroller, bSessionEnded=true, bCleanupResources=true
[2023.01.13-22.39.09:554][106]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-22.39.09:559][106]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-22.39.09:563][106]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-22.39.09:588][106]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-22.39.09:588][106]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.13-22.39.09:591][106]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.13-22.39.09:602][106]LogUObjectHash: Compacting FUObjectHashTables data took   1.69ms
[2023.01.13-22.39.09:707][107]LogPlayLevel: Display: Destroying online subsystem :Context_4
[2023.01.13-22.39.11:495][176]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.13-22.39.11:527][176]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.13-22.39.11:527][176]PIE: New page: PIE session: sidescroller (Jan 13, 2023, 8:39:11 AM)
[2023.01.13-22.39.11:527][176]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_sidescroller
[2023.01.13-22.39.11:530][176]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002671s)
[2023.01.13-22.39.11:530][176]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/sidescroller.sidescroller to /Game/Maps/UEDPIE_0_sidescroller.sidescroller (0.002734s)
[2023.01.13-22.39.11:530][176]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-22.39.11:531][176]LogAIModule: Creating AISystem for world sidescroller
[2023.01.13-22.39.11:533][176]LogPlayLevel: PIE: World Init took: (0.003138s)
[2023.01.13-22.39.11:571][176]LogUObjectHash: Compacting FUObjectHashTables data took   2.63ms
[2023.01.13-22.39.11:573][176]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.13-22.39.11:573][176]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.13-22.39.11:573][176]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.13-22.39.11:573][176]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.13-22.39.11:573][176]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.13-22.39.11:573][176]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-22.39.11:573][176]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-22.39.11:573][176]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-22.39.11:573][176]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-22.39.11:574][176]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-22.39.11:574][176]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-22.39.11:574][176]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-22.39.11:578][176]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-22.39.11:621][176]LogAudioMixer: Display: Using Audio Hardware Device Headphones (PLT BB PRO 2 Stereo)
[2023.01.13-22.39.11:622][176]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-22.39.11:622][176]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-22.39.11:622][176]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-22.39.11:625][176]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.13-22.39.11:625][176]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.13-22.39.11:628][176]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.13-22.39.11:628][176]LogInit: FAudioDevice initialized.
[2023.01.13-22.39.11:628][176]LogAudio: Display: Audio Device (ID: 5) registered with world 'sidescroller'.
[2023.01.13-22.39.11:628][176]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.13-22.39.11:634][176]LogLoad: Game class is 'StartBlueprint_C'
[2023.01.13-22.39.11:638][176]LogWorld: Bringing World /Game/Maps/UEDPIE_0_sidescroller.sidescroller up for play (max tick rate 0) at 2023.01.13-15.39.11
[2023.01.13-22.39.11:638][176]LogWorld: Bringing up level for play took: 0.003310
[2023.01.13-22.39.11:641][176]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2023.01.13-22.39.11:645][176]PIE: Server logged in
[2023.01.13-22.39.11:646][176]PIE: Play in editor total start time 0.119 seconds.
[2023.01.13-22.39.13:207][254]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-22.39.13:207][254]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_sidescroller
[2023.01.13-22.39.13:207][254]LogWorld: UWorld::CleanupWorld for sidescroller, bSessionEnded=true, bCleanupResources=true
[2023.01.13-22.39.13:207][254]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-22.39.13:212][254]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-22.39.13:216][254]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-22.39.13:244][254]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-22.39.13:244][254]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.13-22.39.13:244][254]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.13-22.39.13:260][254]LogUObjectHash: Compacting FUObjectHashTables data took   1.31ms
[2023.01.13-22.39.13:364][255]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2023.01.13-22.39.23:758][635]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.13-22.39.23:775][635]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.13-22.39.23:775][635]PIE: New page: PIE session: sidescroller (Jan 13, 2023, 8:39:23 AM)
[2023.01.13-22.39.23:775][635]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_sidescroller
[2023.01.13-22.39.23:777][635]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002375s)
[2023.01.13-22.39.23:777][635]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/sidescroller.sidescroller to /Game/Maps/UEDPIE_0_sidescroller.sidescroller (0.002442s)
[2023.01.13-22.39.23:777][635]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-22.39.23:778][635]LogAIModule: Creating AISystem for world sidescroller
[2023.01.13-22.39.23:779][635]LogPlayLevel: PIE: World Init took: (0.001971s)
[2023.01.13-22.39.23:808][635]LogUObjectHash: Compacting FUObjectHashTables data took   1.34ms
[2023.01.13-22.39.23:810][635]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.01.13-22.39.23:811][635]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.13-22.39.23:811][635]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.13-22.39.23:811][635]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.13-22.39.23:811][635]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.13-22.39.23:811][635]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-22.39.23:811][635]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-22.39.23:811][635]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-22.39.23:811][635]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-22.39.23:813][635]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-22.39.23:813][635]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-22.39.23:813][635]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-22.39.23:817][635]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-22.39.23:879][635]LogAudioMixer: Display: Using Audio Hardware Device Headphones (PLT BB PRO 2 Stereo)
[2023.01.13-22.39.23:880][635]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-22.39.23:881][635]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-22.39.23:881][635]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-22.39.23:883][635]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.01.13-22.39.23:883][635]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.01.13-22.39.23:887][635]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.01.13-22.39.23:887][635]LogInit: FAudioDevice initialized.
[2023.01.13-22.39.23:887][635]LogAudio: Display: Audio Device (ID: 6) registered with world 'sidescroller'.
[2023.01.13-22.39.23:887][635]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.01.13-22.39.23:893][635]LogLoad: Game class is 'StartBlueprint_C'
[2023.01.13-22.39.23:897][635]LogWorld: Bringing World /Game/Maps/UEDPIE_0_sidescroller.sidescroller up for play (max tick rate 0) at 2023.01.13-15.39.23
[2023.01.13-22.39.23:897][635]LogWorld: Bringing up level for play took: 0.003863
[2023.01.13-22.39.23:901][635]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.01.13-22.39.23:903][635]PIE: Server logged in
[2023.01.13-22.39.23:906][635]PIE: Play in editor total start time 0.131 seconds.
[2023.01.13-22.39.25:663][727]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-22.39.25:663][727]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_sidescroller
[2023.01.13-22.39.25:664][727]LogWorld: UWorld::CleanupWorld for sidescroller, bSessionEnded=true, bCleanupResources=true
[2023.01.13-22.39.25:664][727]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
